t,idx,x,y,yaw,v,delta_actual,e_psi,e_y,a_cmd,delta_cmd,v_cmd
1763142488.4773273,104.0,0.40519222299702856,5.5224337196681414,-1.5787965059280396,0.00032100071677246435,0.0,0.008051037788391113,0.0048201167325404096,1.3999999999972188,-0.01725501219708732,0.01
1763142488.4897912,104.0,0.40519222299702856,5.5224337196681414,-1.5787965059280396,0.00032100071677246435,0.0,0.008051037788391113,0.0048201167325404096,1.8199999994322706,-0.022431832083974083,0.04529395926750193
1763142488.5220578,104.0,0.40519222299702856,5.5224337196681414,-1.5787965059280396,0.00032241206406581526,0.0,0.008051037788391113,0.0048201167325404096,1.9081999902961133,-0.023519983416974505,0.022794683630618102
1763142488.547704,104.0,0.40518804111704504,5.522401004077701,-1.578806757926941,0.00032241206406581526,0.0,0.00806128978729248,0.004824300286629522,1.9531819937986243,-0.024089414467981587,0.040898061007407914
1763142488.5629375,104.0,0.40518804111704504,5.522401004077701,-1.578806757926941,0.00032241206406581526,-0.9886393743398612,0.00806128978729248,0.004824300286629522,1.7955933023106245,-0.024376071345714925,0.04533956239567595
1763142488.593768,104.0,0.40518804111704504,5.522401004077701,-1.578806757926941,0.00032241206406581526,-0.9886393743398612,0.00806128978729248,0.004824300286629522,0.07822934623467015,-0.024674338440884146,0.01
1763142488.6142392,104.0,0.40518804111704504,5.522401004077701,-1.5787816047668457,0.00032343814682519697,-0.9886393743398612,0.008036136627197266,0.004824300286629522,0.06750458408463665,-0.024624207223400613,0.01
1763142488.6306465,104.0,0.4051838952455741,5.5221212886814675,-1.5787816047668457,0.00032343814682519697,-1.3475957840103239,0.008036136627197266,0.004828460498223895,0.06747416766727626,-0.02463162567759438,0.01
1763142488.6567206,104.0,0.4051838952455741,5.5221212886814675,-1.5787816047668457,0.00032343814682519697,-1.3475957840103239,0.008036136627197266,0.004828460498223895,0.06747415640074454,-0.02463162584999218,0.01
1763142488.6698556,104.0,0.4051838952455741,5.5221212886814675,-1.5787816047668457,0.0003285394339763262,-1.3475957840103239,0.008036136627197266,0.004828460498223895,0.06853729343256962,-0.024631625852211254,0.01
1763142488.6943421,104.0,0.4051838952455741,5.5221212886814675,-1.5787055492401123,0.0003285394339763262,-1.3475957840103239,0.007960081100463867,0.004828460498223895,0.06853727401745423,-0.024480046756704617,0.01
1763142488.723274,104.0,0.4051794964257816,5.521641495888295,-1.5787055492401123,0.0003285394339763262,-1.3802217799567282,0.007960081100463867,0.004832884027020729,0.06853727279087898,-0.024487934195155835,0.01
1763142488.734202,104.0,0.4051794964257816,5.521641495888295,-1.5787055492401123,0.0003285394339763262,-1.3802217799567282,0.007960081100463867,0.004832884027020729,0.06853727278894155,-0.02448793449936167,0.01
1763142488.7572367,104.0,0.4051794964257816,5.521641495888295,-1.5787055492401123,0.00033484328312044314,-1.3802217799567282,0.007960081100463867,0.004832884027020729,0.06985098867492477,-0.02448793450215284,0.01
1763142488.7767596,104.0,0.40517546430539986,5.520917946883735,-1.578646183013916,0.00033484328312044314,-1.3802217799567282,0.007900714874267578,0.004836953677736888,0.06985095859317934,-0.024376873672844114,0.01
1763142488.8038135,104.0,0.40517546430539986,5.520917946883735,-1.578646183013916,0.00033484328312044314,-1.4137354549400694,0.007900714874267578,0.004836953677736888,0.06985095837385177,-0.024376873572678842,0.01
1763142488.8321283,104.0,0.40517546430539986,5.520917946883735,-1.578646183013916,0.00033484328312044314,-1.4137354549400694,0.007900714874267578,0.004836953677736888,0.06985095837385269,-0.02437687357267671,0.01
1763142488.861611,104.0,0.40517546430539986,5.520917946883735,-1.5786080360412598,0.00033782307299574444,-1.4137354549400694,0.007862567901611328,0.004836953677736888,0.07047191928334218,-0.024300845725125912,0.01
1763142488.8736181,104.0,0.40517274349613636,5.520044577904837,-1.5786080360412598,0.00033782307299574444,-1.4108631477564106,0.007862567901611328,0.004839720221282434,0.07047191107691934,-0.024305778871981508,0.01
1763142488.8999062,104.0,0.40517274349613636,5.520044577904837,-1.5786080360412598,0.00033782307299574444,-1.4108631477564106,0.007862567901611328,0.004839720221282434,0.07047191107417951,-0.024305779062934088,0.01
1763142488.9333246,104.0,0.40517274349613636,5.520044577904837,-1.5786080360412598,0.0003402676492964854,-1.4108631477564106,0.007862567901611328,0.004839720221282434,0.07098132885819755,-0.02430577906405104,0.01
1763142488.958911,104.0,0.40516967626965805,5.519054861928192,-1.5785778760910034,0.0003402676492964854,-1.4108631477564106,0.00783240795135498,0.004842839852484699,0.07098132282232564,-0.024251232369435823,0.01
1763142488.9719095,104.0,0.40516967626965805,5.519054861928192,-1.5785778760910034,0.0003402676492964854,-1.411288203749891,0.00783240795135498,0.004842839852484699,0.07098132278595962,-0.02425123245492001,0.01
1763142489.0007684,104.0,0.40516967626965805,5.519054861928192,-1.5785778760910034,0.0003402676492964854,-1.411288203749891,0.00783240795135498,0.004842839852484699,0.0709813227859599,-0.024251232454923548,0.01
1763142489.0260665,104.0,0.40516967626965805,5.519054861928192,-1.5785778760910034,0.0003402676492964854,-1.411288203749891,0.00783240795135498,0.004842839852484699,0.07098132278595981,-0.024251232454923534,0.01
1763142489.040135,104.0,0.40516967626965805,5.519054861928192,-1.578537106513977,0.0003422603671377512,-1.411288203749891,0.007791638374328613,0.004842839852484699,0.07139657289758683,-0.024169977319816734,0.01
1763142489.0713885,104.0,0.40516778635581707,5.518158225025813,-1.578537106513977,0.0003422603671377512,-1.4030552783765178,0.007791638374328613,0.004844777778204479,0.07139656862780897,-0.024173432856381214,0.01
