t,idx,x,y,yaw,v,delta_actual,e_psi,e_y,a_cmd,delta_cmd,v_cmd
1763142250.4784486,2017.0,4.584118132467407,10.84454340711818,2.544229030609131,0.4040584648784488,-5.648575871708518,0.02308797836303711,0.020283313873219442,0.9912938411010024,-0.08143499334925007,0.41873299361884564
1763142250.5099006,2017.0,4.584118132467407,10.84454340711818,2.544229030609131,0.4040584648784488,-5.648575871708518,0.02308797836303711,0.020283313873219442,0.9918579192135716,-0.08143763510897795,0.41740784808899467
1763142250.5433433,2017.0,4.584118132467407,10.84454340711818,2.556617498397827,0.4040584648784488,-5.648575871708518,0.01069951057434082,0.020283313873219442,0.9918561621509043,-0.07553598018428836,0.416409182336415
1763142250.5725636,2020.0,4.562980200044923,10.857588988813626,2.556617498397827,0.4040584648784488,-5.321552396113982,0.022891521453857422,0.01990334259417003,0.9917781889185895,-0.08037253615893168,0.4295713746416801
1763142250.5891688,2020.0,4.562980200044923,10.857588988813626,2.556617498397827,0.4040584648784488,-5.321552396113982,0.022891521453857422,0.01990334259417003,0.9918383244270935,-0.08037522782494362,0.4324458282302351
1763142250.6169987,2020.0,4.562980200044923,10.857588988813626,2.562974452972412,0.4054289637441208,-5.321552396113982,0.01653456687927246,0.01990334259417003,0.9788297837688239,-0.06776073264437428,0.4207987913863267
1763142250.6525953,2022.0,4.542718848583624,10.869939208422867,2.562974452972412,0.4054289637441208,-5.0076209797840265,0.02474212646484375,0.019643976369186945,0.9780391068899593,-0.0835988850977191,0.41886238557258715
1763142250.6870167,2022.0,4.542718848583624,10.869939208422867,2.562974452972412,0.4040584648784488,-5.0076209797840265,0.02474212646484375,0.019643976369186945,0.9911359676419295,-0.08358819387449938,0.43263202057096106
1763142250.7158406,2024.0,4.523964397562532,10.881196218243463,2.5708463191986084,0.4040584648784488,-5.00786855508303,0.025141477584838867,0.019460952225600903,0.9918157613399016,-0.08405438175674816,0.4375587879139331
1763142250.73705,2024.0,4.523964397562532,10.881196218243463,2.5708463191986084,0.4040584648784488,-5.00786855508303,0.025141477584838867,0.019460952225600903,0.9918280658990678,-0.08405621905957054,0.43176970268060005
1763142250.754307,2024.0,4.523964397562532,10.881196218243463,2.5708463191986084,0.4054289637441208,-5.00786855508303,0.025141477584838867,0.019460952225600903,0.978822151287319,-0.08405619617074088,0.42551646705675794
1763142250.784626,2027.0,4.504255412141107,10.892866279204029,2.578721284866333,0.4054289637441208,-5.00786855508303,0.02979254722595215,0.019345106592682095,0.9780660396016125,-0.09307339159380977,0.4194797738943138
1763142250.800409,2027.0,4.504255412141107,10.892866279204029,2.578721284866333,0.4054289637441208,-4.665881423587957,0.02979254722595215,0.019345106592682095,0.9781024135354723,-0.09306943312575235,0.4293172787155074
1763142250.8423853,2027.0,4.504255412141107,10.892866279204029,2.578721284866333,0.4054289637441208,-4.665881423587957,0.02979254722595215,0.019345106592682095,0.9781013195414792,-0.09306943034792711,0.4201808060933817
1763142250.8614156,2029.0,4.482060916253459,10.905815689898514,2.589578628540039,0.40420802174084963,-4.665881423587957,0.027365446090698242,0.01931123211539303,0.9897166099280726,-0.08819951904733785,0.44038197241742993
1763142250.8964748,2029.0,4.482060916253459,10.905815689898514,2.589578628540039,0.40420802174084963,-4.666032785270852,0.027365446090698242,0.01931123211539303,0.9903546589225537,-0.08819810262667441,0.41668738051726995
1763142250.9206326,2029.0,4.482060916253459,10.905815689898514,2.589578628540039,0.40445765524671773,-4.666032785270852,0.027365446090698242,0.01931123211539303,0.9879699316262444,-0.08819809780986353,0.43120699277814317
1763142250.9351277,2029.0,4.482060916253459,10.905815689898514,2.595930814743042,0.40445765524671773,-4.666032785270852,0.021013259887695312,0.01931123211539303,0.9879481246707208,-0.0860816672290898,0.42721179150852445
1763142250.9636114,2032.0,4.461025840539264,10.917887136137324,2.595930814743042,0.40445765524671773,-4.605007110669386,0.03377795219421387,0.019361201640896015,0.9878611025666971,-0.100999899502786,0.418030928748333
1763142250.9945917,2032.0,4.461025840539264,10.917887136137324,2.595930814743042,0.40445765524671773,-4.605007110669386,0.03377795219421387,0.019361201640896015,0.9878531707950252,-0.10098449950018053,0.4222191172602402
1763142251.019602,2032.0,4.461025840539264,10.917887136137324,2.595930814743042,0.4047088219559344,-4.605007110669386,0.03377795219421387,0.019361201640896015,0.9854676616190639,-0.10098447962006872,0.4327493831732251
1763142251.0339682,2034.0,4.438106717547525,10.930869258678635,2.6049959659576416,0.4047088219559344,-4.605007110669386,0.03330206871032715,0.019551954484397,0.9854271649708135,-0.10037778054128182,0.4288554413490543
1763142251.064251,2034.0,4.438106717547525,10.930869258678635,2.6049959659576416,0.4047088219559344,-4.789250726130095,0.03330206871032715,0.019551954484397,0.9853539487424858,-0.10037566589001014,0.41810598621368433
1763142251.0878873,2034.0,4.438106717547525,10.930869258678635,2.6049959659576416,0.4047088219559344,-4.789250726130095,0.03330206871032715,0.019551954484397,0.9853556171200711,-0.10037566218394867,0.42641162110095804
1763142251.1032338,2037.0,4.415738299715935,10.943375890285205,2.6112329959869385,0.4047088219559344,-4.789250726130095,0.04006814956665039,0.019881964813269107,0.9854436048851233,-0.11434575321282894,0.42736932778659553
1763142251.1343892,2037.0,4.415738299715935,10.943375890285205,2.6112329959869385,0.4047088219559344,-4.816066593940502,0.04006814956665039,0.019881964813269107,0.9853828920880897,-0.11432714524606227,0.41903930101791687
1763142251.1663823,2037.0,4.415738299715935,10.943375890285205,2.6112329959869385,0.40614880379873175,-4.816066593940502,0.04006814956665039,0.019881964813269107,0.9717063264850978,-0.11432709511078284,0.4200906437372643
1763142251.1817813,2039.0,4.394622931765332,10.9549925347685,2.617370367050171,0.40614880379873175,-5.332485560623004,0.0426790714263916,0.02028739484730476,0.9710302434523362,-0.1201945620103438,0.43147363177996717
1763142251.2031949,2039.0,4.394622931765332,10.9549925347685,2.617370367050171,0.40614880379873175,-5.332485560623004,0.0426790714263916,0.02028739484730476,0.9709770093975096,-0.12018719466669495,0.4204901643038777
1763142251.232396,2039.0,4.394622931765332,10.9549925347685,2.617370367050171,0.4047088219559344,-5.332485560623004,0.0426790714263916,0.02028739484730476,0.9846890939391694,-0.1201872119492776,0.41956612588763326
1763142251.2475846,2039.0,4.394622931765332,10.9549925347685,2.622852087020874,0.4047088219559344,-5.332485560623004,0.03719735145568848,0.02028739484730476,0.9847766873033601,-0.11891510673584256,0.4284572656470355
1763142251.2786565,2041.0,4.374882345402194,10.965619543052506,2.622852087020874,0.4047088219559344,-5.053378765587209,0.04600930213928223,0.020688628546286003,0.9855307073070007,-0.12746189039417408,0.418646938035919
