t,idx,x,y,yaw,v,delta_actual,e_psi,e_y,a_cmd,delta_cmd,v_cmd
1761390748.451856,93.0,0.4061951332959697,5.633986452969468,-1.5753589868545532,8.147347386481545e-05,0.0,0.00458979606628418,-0.003813706674597795,2.5145730574703564,-0.006269218963991132,8.147347386481545e-05
1761390748.5278761,93.0,0.40619461424125286,5.633985110135958,-1.5753920078277588,8.147347386481545e-05,-0.35919978748007025,0.004622983758649113,-0.003814267902459428,1.4896335177537516,-0.009021799143991526,0.13568334777292423
1761390748.592396,93.0,0.40619434242173263,5.633983765181573,-1.5754114389419556,7.765144935304599e-05,-0.5169110145654533,0.004642476821296704,-0.0038145524979035605,1.995750831457439,-0.00906047093291396,0.13957880283585938
1761390748.6816094,93.0,0.40619306900563423,5.63398156190654,-1.5754114389419556,8.347162829562123e-05,-0.5191267448569296,0.004642495014235859,-0.003815835116203249,1.8968100594640016,-0.009060460192833514,0.115189880418706
1761390748.7680476,93.0,0.40618976832061093,5.633337919144632,-1.575380802154541,8.347162829562123e-05,-0.5191261294956484,0.004611858226528653,-0.0038191530276282886,1.8798430105213622,-0.00899950108015404,0.15429785918561664
1761390748.8827894,93.0,0.4061860130008916,5.632392642132137,-1.5753307342529297,9.144658131398137e-05,-0.515633429616252,0.0045618120904982185,-0.0038229450652923973,1.9151445524580268,-0.008899986694872943,0.1563927177568081
1761390748.972839,93.0,0.40617221677373305,5.628693289542008,-1.5751584768295288,0.00011488877063784548,-0.5099316753388063,0.004389619796856259,-0.003836871927781547,1.8991636530307088,-0.008557556462129261,0.1993636492427653
1761390749.075089,94.0,0.4061620258919668,5.625963243027498,-1.5750713348388672,0.0001254195248606018,-0.49031186822491096,0.004301183077079607,-0.0038471450941063513,1.9024284097217445,-0.008380729790029896,0.15696233347139021
1761390749.1785533,94.0,0.4061486402341842,5.622554100853408,-1.5749143362045288,0.0001490801325839647,-0.4801804462082736,0.004144241927883208,-0.0038606472085517857,1.902952461046108,-0.00806859446316078,0.17850686453113612
1761390749.2571213,94.0,0.4061338221753813,5.6179489652772645,-1.574766993522644,0.00015893184587997345,-0.46229640934173694,0.003996910002471488,-0.003875588957729816,1.902851827020169,-0.0077796538402457585,0.1644497034910194
1761390749.3631213,95.0,0.406115910898162,5.612753519289328,-1.5744330883026123,0.0001702347853730502,-0.44574133111882513,0.003662303238759712,-0.0038936330828332898,1.9020988503973344,-0.007109575214987676,0.140650052887836
1761390749.4709115,96.0,0.40607914943992285,5.6021404214381665,-1.5743060111999512,0.00796442160803844,-0.40734865394960873,0.0035533953352704373,-0.003939853762201185,1.882696564057833,-0.006890692755594487,0.19414036953360875
1761390749.5729487,98.0,0.4060468220360466,5.592573675858756,-1.5741068124771118,0.07519859879359835,-0.3948076128169354,0.0035069936159386472,-0.004047964804278456,1.7124428513381171,-0.006792673249181811,0.24482185619624108
1761390749.6756232,99.0,0.4060347092611381,5.5888187249493795,-1.5740303993225098,0.09311416553159829,-0.38919150878953357,0.0034700419699320584,-0.004078474279459511,1.6906032965331774,-0.006717278390066079,0.2476452281913568
1761390749.7698827,100.0,0.40602197063553175,5.5845177959882255,-1.573793649673462,0.120182774470448,-0.38487170156521866,0.003293211153855058,-0.004115795201866914,1.637767131683251,-0.006363882449226947,0.2627893869693434
1761390749.8494453,101.0,0.4059989104449562,5.575854414074586,-1.5737172365188599,0.13248657203810882,-0.36462360565808144,0.0032320682291375746,-0.004146690455232016,1.6114676944965565,-0.006240435361924689,0.27449176839373246
