t,idx,x,y,yaw,v,delta_actual,e_psi,e_y,a_cmd,ddelta_cmd,v_cmd,delta_cmd
1762016957.4256136,104.0,0.40529086095491335,5.52284828555358,-1.578120231628418,0.0002906971412127287,0.0,0.007374763488769531,-0.004721457617125405,6.999999999999067,-0.5714186420163605,0.0002906971412127287,0.0
1762016957.434699,104.0,0.4052880008786424,5.522839128361064,-1.578120231628418,0.0002906971412127287,0.0,0.007374763488769531,-0.004724318159609426,9.099999999998609,-0.307082551981805,0.4810825758413956,-0.016224483195978148
1762016957.455601,104.0,0.4052880008786424,5.522839128361064,-1.578120231628418,0.0002906971412127287,0.0,0.007374763488769531,-0.004724318159609426,8.538732022749986,-0.16940089434373068,0.07141517468952975,-0.0014110467542855546
1762016957.4757617,104.0,0.4052880008786424,5.522839128361064,-1.578120231628418,0.0002926227602576486,0.0,0.007374763488769531,-0.004724318159609426,2.8450360967060107,-0.04060925666479537,0.02422677218582899,-0.0003416294148963224
1762016957.496289,104.0,0.40528582077115977,5.522829970899402,-1.578141212463379,0.0002926227602576486,0.0,0.007395744323730469,-0.004726498733369804,0.8079534808960434,-0.016955587707157438,0.006639047669277368,-0.00013318509879112458
1762016957.5162928,104.0,0.40528582077115977,5.522829970899402,-1.578141212463379,0.0002926227602576486,-0.08084702371619558,0.007395744323730469,-0.004726498733369804,0.4700870323501807,-0.007513323089539545,0.00389176694958235,-0.0014685712790635352
1762016957.5364125,104.0,0.40528582077115977,5.522829970899402,-1.578141212463379,0.00029510198819457855,-0.08084702371619558,0.007395744323730469,-0.004726498733369804,0.19233473040731786,-0.0028747722777396952,0.0016441447456706424,-0.0014312105110468251
1762016957.5572124,104.0,0.4052836590241077,5.522822626023117,-1.5781406164169312,0.00029510198819457855,-0.08084702371619558,0.007395148277282715,-0.004728660854443549,0.07003724668568594,-0.0011292077134686706,0.0007387225585439425,-0.0014181992309118844
1762016957.5773113,104.0,0.4052836590241077,5.522822626023117,-1.5781406164169312,0.00029510198819457855,-0.019573923631083012,0.007395148277282715,-0.004728660854443549,0.0706237815719502,-0.001182069865533175,0.0007486846154874964,-0.0003492212818753809
1762016957.5979047,104.0,0.4052836590241077,5.522822626023117,-1.5781406164169312,0.00029510198819457855,-0.019573923631083012,0.007395148277282715,-0.004728660854443549,0.07062376600686689,-0.001182069730865941,0.0007063200623779718,-0.00034851220330822777
1762016957.61917,104.0,0.40528161600790147,5.522814708506406,-1.5781595706939697,0.00029510198819457855,-0.019573923631083012,0.007414102554321289,-0.004730704273868504,0.07062375345103258,-0.0011851539606705548,0.0006959814480911868,-0.00034835666821311697
1762016957.6395855,104.0,0.40528161600790147,5.522814708506406,-1.5781595706939697,0.00029510198819457855,-0.00763094405476436,0.007414102554321289,-0.004730704273868504,0.0706236899627104,-0.0012038813503402583,0.0007349442192789065,-0.00014068283587303094
1762016957.6599522,104.0,0.40528161600790147,5.522814708506406,-1.5781595706939697,0.0002980752084679136,-0.00763094405476436,0.007414102554321289,-0.004730704273868504,0.07133467011981792,-0.0012160056500571583,0.0007217322997718973,-0.00014040696462224312
1762016957.6811788,104.0,0.4052796590595843,5.522805455516935,-1.578176736831665,0.0002980752084679136,-0.00763094405476436,0.0074312686920166016,-0.004732661693464786,0.07133465252850242,-0.0012188265545443621,0.0006976495660978412,-0.00014001224128543717
1762016957.701652,104.0,0.4052796590595843,5.522805455516935,-1.578176736831665,0.0002980752084679136,-0.08414293620446961,0.0074312686920166016,-0.004732661693464786,0.07133506121737664,-0.0010976423538703183,0.0007344222950388953,-0.0014752854114275455
