t,idx,x,y,yaw,v,delta_actual,e_psi,e_y,a_cmd,delta_cmd,v_cmd
1762011754.7240572,104.0,0.40551433214399574,5.523642771141594,-1.577571988105774,9.309782681001663e-05,0.0,0.006826519966125488,-0.004497946172041217,13.999999999999934,-0.00902478852368361,0.01
1762011754.7308872,104.0,0.40551433214399574,5.523642771141594,-1.577571988105774,9.309782681001663e-05,0.0,0.006826519966125488,-0.004497946172041217,8.63703447226644,-0.011950251552335844,0.43608140163267134
1762011754.751179,104.0,0.40551433214399574,5.523642771141594,-1.577571988105774,9.309782681001663e-05,0.0,0.006826519966125488,-0.004497946172041217,1.248935460688469,-0.012890662617563381,0.01
1762011754.771307,104.0,0.4055122021038892,5.523641242740288,-1.5775989294052124,9.309782681001663e-05,0.0,0.006853461265563965,-0.00450007628922548,1.021217529082179,-0.013126419058066491,0.01
1762011754.7908416,104.0,0.4055122021038892,5.523641242740288,-1.5775989294052124,9.309782681001663e-05,-0.5170822934051718,0.006853461265563965,-0.00450007628922548,0.329559988173435,-0.013302058396911667,0.01
1762011754.8107953,104.0,0.4055122021038892,5.523641242740288,-1.5775989294052124,8.912464999352745e-05,-0.5170822934051718,0.006853461265563965,-0.00450007628922548,0.10309679017653448,-0.013357576046040072,0.01
1762011754.8311217,104.0,0.4055083537891493,5.5232952495633345,-1.5775377750396729,8.912464999352745e-05,-0.5170822934051718,0.006792306900024414,-0.004503942088672663,0.04195684985492471,-0.013292719976974931,0.01
1762011754.8508816,104.0,0.4055083537891493,5.5232952495633345,-1.5775377750396729,8.912464999352745e-05,-0.7385805631134441,0.006792306900024414,-0.004503942088672663,0.021479810735046005,-0.0132735184754953,0.01
1762011754.8703985,104.0,0.4055083537891493,5.5232952495633345,-1.5775377750396729,9.309782681001663e-05,-0.7385805631134441,0.006792306900024414,-0.004503942088672663,0.013943850330068286,-0.013265399332622944,0.01
1762011754.8910558,104.0,0.40550560983582906,5.522716084968136,-1.5774836540222168,9.309782681001663e-05,-0.7385805631134441,0.006738185882568359,-0.004506715471774419,0.013889554854822966,-0.013161342744474553,0.01
1762011754.9112298,104.0,0.40550560983582906,5.522716084968136,-1.5774836540222168,9.309782681001663e-05,-0.7520884121472994,0.006738185882568359,-0.004506715471774419,0.013889554854882346,-0.013161340612109523,0.01
1762011754.9313657,104.0,0.40550560983582906,5.522716084968136,-1.5774836540222168,9.309782681001663e-05,-0.7520884121472994,0.006738185882568359,-0.004506715471774419,0.013889554854882377,-0.013161340659802564,0.01
1762011754.9514549,104.0,0.40550560983582906,5.522716084968136,-1.5774457454681396,9.309782681001663e-05,-0.7520884121472994,0.006700277328491211,-0.004506715471774419,0.013889554857286655,-0.013088496890125138,0.01
