t,idx,x,y,yaw,v,delta_actual,e_psi,e_y,a_cmd,delta_cmd,v_cmd,e2,e3,est_p_ahead
1769859953.9137635,104.0,0.40548738352892244,5.52385077067993,-1.5768437385559082,9.491098404598855e-05,0.0,0.006098270416259766,0.004524884310724154,1.0574567993143162,-0.02015781813866434,0.01,-0.0028670411556959152,0.007105022668838501
1769859953.9885833,104.0,0.40548213330010363,5.523847523752556,-1.5768998861312866,9.162978785071566e-05,-1.1549579035377235,0.006154417991638184,0.004530134702882919,0.9374194120600117,-0.02629464304189538,0.11409515829686083,-0.0029462315142154694,0.0071301646530628204
1769859954.0741806,104.0,0.4054773427435716,5.5238445633688205,-1.5769094228744507,8.873781483287962e-05,-1.5065720701036418,0.006163954734802246,0.004534925408345539,1.0640629381170736,-0.02760120446537115,0.07673453147377328,-0.002759920433163643,0.0069412365555763245
1769859954.181387,104.0,0.40547293818861263,5.523837121357526,-1.5768882036209106,8.873781483287962e-05,-1.5814325253434085,0.006142735481262207,0.004539330337719163,1.2897116213438078,-0.02825527852120185,0.10689611786773151,-0.0027612466365098953,0.006866544485092163
1769859954.2512994,104.0,0.40547514166641935,5.522760141497523,-1.5765694379806519,9.214588496131997e-05,-1.618908208231512,0.005823969841003418,0.00453718139534362,0.8225539727152378,-0.02828227604079916,0.08341627592590499,-0.002708449959754944,0.006857357919216156
1769859954.311201,104.0,0.40548388332361485,5.521277573215384,-1.576284646987915,9.214588496131997e-05,-1.6204550521617596,0.0055391788482666016,0.00452851596537275,0.06748843423599575,-0.02787098578710937,0.01,-0.002708449959754944,0.006857357919216156
1769859954.3723145,104.0,0.40548388332361485,5.521277573215384,-1.5759716033935547,9.79596476799772e-05,-1.5968898564704697,0.00522613525390625,0.00452851596537275,0.09665217458159893,-0.027312660768602615,0.01,-0.0028959661722183228,0.006772942841053009
1769859954.4746807,104.0,0.4054975390453291,5.519127916878559,-1.5759716033935547,9.79596476799772e-05,-1.564900189313469,0.00522613525390625,0.004514973187519691,0.02046148613956535,-0.02711021453348823,0.01,-0.0028881076723337173,0.0066907331347465515
1769859954.53072,105.0,0.4055170889679688,5.51645670270981,-1.5756516456604004,0.0001016699966222687,-1.564900189313469,0.004912614822387695,0.004495567697314783,0.019035501274532414,-0.02632917226547919,0.01,-0.002655334770679474,0.006341040134429932
1769859954.604767,105.0,0.40553626433972845,5.513860830921226,-1.5755144357681274,0.0001016699966222687,-1.5533008744631016,0.004775404930114746,0.004476537139429194,0.015167372600034885,-0.025986504379746325,0.01,-0.002322116866707802,0.005915150046348572
1769859954.658072,105.0,0.40555204151133617,5.511779555209463,-1.5754622220993042,0.00010681872397275474,-1.5085504488848578,0.004723191261291504,0.0044608793322748865,0.015935131558655922,-0.02582509101389248,0.01,-0.002322116866707802,0.005915150046348572
1769859954.7519643,105.0,0.40555204151133617,5.511779555209463,-1.5754176378250122,0.00011648022012087207,-1.4889170252576935,0.004678606986999512,0.0044608793322748865,0.01737572719598545,-0.025736531244196052,0.01,-0.0019069518893957138,0.0053827278316020966
1769859954.8112068,105.0,0.40557332330345597,5.5092351813375755,-1.5753730535507202,0.00011648022012087207,-1.4796687206372672,0.0046340227127075195,0.004439747503962573,0.017375658586677965,-0.02557011081733979,0.01,-0.0023660939186811447,0.006012003868818283
1769859954.8715384,105.0,0.40557332330345597,5.5092351813375755,-1.5753440856933594,0.0005942126592734807,-1.4745946195990112,0.00460505485534668,0.004439747503962573,0.08860373330667343,-0.025512566579005733,0.01,-0.0019481945782899857,0.005157023668289185
1769859954.919865,105.0,0.40557701642084787,5.508675189562981,-1.5753440856933594,0.0005942126592734807,-1.4745946195990112,0.00460505485534668,0.004436087999568728,0.08844004961878521,-0.02549909162860468,0.01,-0.0022947899997234344,0.005169641226530075
1769859954.9739738,105.0,0.40557943613897934,5.508210562882972,-1.5753281116485596,0.0055936214074134676,-1.4650594315153818,0.004589080810546875,0.004433696338594698,0.8304650655451011,-0.025458656896525534,0.042539510364322464,-0.0022947899997234344,0.005169641226530075
1769859955.0347953,105.0,0.40557943613897934,5.508210562882972,-1.5753281116485596,0.009946949509648691,-1.4617623895235454,0.004589080810546875,0.004433696338594698,1.420611216531903,-0.02546046852261553,0.0700889115338416,-0.0021324288100004196,0.00502849742770195
1769859955.101425,106.0,0.4055812521799629,5.507717325433172,-1.5753037929534912,0.009946949509648691,-1.4617623895235454,0.004571795463562012,0.004431910252307103,1.3446332352477974,-0.025420654683812056,0.08687914517199337,-0.0020306389778852463,0.00514182448387146
1769859955.1599467,106.0,0.405583862155912,5.506988149480615,-1.575228214263916,0.009946949509648691,-1.460990331736417,0.004496216773986816,0.004429344875616326,1.3433588509942054,-0.02526091581020554,0.08352558667990383,-0.0020306389778852463,0.00514182448387146
1769859955.229213,106.0,0.405583862155912,5.506988149480615,-1.5750706195831299,0.010259857969309786,-1.4586735922425398,0.004338622093200684,0.004429344875616326,1.381359303759728,-0.02494797806359224,0.0876423184134477,-0.0022935066372156143,0.005219262093305588
1769859955.303442,106.0,0.4055889049591296,5.505877124255682,-1.5750706195831299,0.010259857969309786,-1.4587773907715522,0.004338622093200684,0.004424370763551833,1.3786651512544517,-0.024929725299507655,0.09426293056130364,-0.0022947899997234344,0.005169641226530075
1769859955.3891633,106.0,0.4055994430811415,5.504051896735641,-1.5747718811035156,0.010936380032014546,-1.456496225841899,0.004039883613586426,0.004413947443475104,1.459949326672743,-0.024298125627109656,0.11513036107063715,-0.0019322484731674194,0.004726298153400421
1769859955.4557335,106.0,0.40561674157321576,5.501355684491321,-1.5743523836135864,0.01733793426867094,-1.4473438625600719,0.0036203861236572266,0.004396823062049851,2.2089681783146937,-0.02340374340832078,0.20085386173560943,-0.001673426479101181,0.0045487284660339355
