t,idx,x,y,yaw,v,delta_actual,e_psi,e_y,a_cmd,delta_cmd,v_cmd
1761334863.5386713,9.0,0.4062441828934256,6.134091139845864,-1.5738340616226196,5.293946665087651e-05,0.0,0.007156848907470703,-0.003710969518201488,6.999999999898615,-0.009926892602872748,0.46671960612655855
1761334863.6050394,9.0,0.4062409308482126,6.134088268468896,-1.5738601684570312,5.3123905030332584e-05,-0.5687690498242448,0.007183127876306372,-0.0037142781482130127,3.558066273713808,-0.014061858177422462,0.23725754215261752
1761334863.6745303,9.0,0.40620379488940384,6.123463940186718,-1.5736510753631592,5.3123905030332584e-05,-0.805685125677831,0.006974106491677734,-0.0037979914107203368,6.886110599324515,-0.013593360755768296,0.45912716385999797
1761334863.74025,9.0,0.4061747069356389,6.105864125236161,-1.5728908777236938,5.368635068817133e-05,-0.7788422007042863,0.006213903222734629,-0.003894995947474939,-0.5119560912938255,-0.011968909374240427,-0.03407671973556686
1761334863.8198407,10.0,0.4061603173592219,6.085163412843872,-1.5718040466308594,5.368635068817133e-05,-0.6857679925185436,0.0034321259807832405,-0.00397446722931659,6.846413028540749,-0.00793441537931177,0.45648122158673815
1761334863.8807764,10.0,0.4061629399855012,6.069667221449143,-1.5710262060165405,5.418553205020931e-05,-0.4546085141382566,0.0026542159548248456,-0.0040107976974933495,2.814293736452231,-0.004657006847576056,0.18767376796219895
1761334863.943625,11.0,0.4061770686718215,6.04717671478781,-1.5704306364059448,5.482993787161045e-05,-0.26682683752963227,0.0006744502956754772,-0.004039557841202527,9.401365259680261,-0.0006253969726880944,0.6268125139165558
1761334864.0068283,11.0,0.406190086328476,6.029532776432835,-1.5702625513076782,5.942921921410609e-05,-0.035832607055286236,0.0005062939839848291,-0.004049801274297875,-2.689399401976452,-0.0003296557883024917,-0.17923386424588267
1761334864.0755124,11.0,0.4061984715092023,6.005648005907074,-1.5703034400939941,6.437921147211926e-05,-0.018887885361790906,0.0005471775662186928,-0.004059899367167345,6.193179853109632,-0.00043729053104029633,0.4129430360854476
1761334864.139769,12.0,0.4062022742854829,5.999040950471331,-1.5703070163726807,6.860302496788657e-05,-0.0250549018496435,-0.0005223653149890595,-0.004058796017085528,2.0397524877491895,0.0017755903239680287,0.13605210220824718
1761334864.2108023,12.0,0.40620961042553494,5.98242984973819,-1.570284128189087,7.868461622989641e-05,0.10173383170763459,-0.000545308892333729,-0.00405403986163106,9.99998192700673,0.0017250364177862792,0.6667441464166786
1761334864.2780418,12.0,0.40621585818337025,5.969868055949317,-1.5703535079956055,0.050211170523943915,0.09883730624552002,-0.0005041550062299116,-0.004032462296739962,-0.36936538651561435,0.0017086153187836073,0.02558681142290296
1761334864.34097,13.0,0.4062221059408201,5.942838549356278,-1.5705182552337646,0.10344192066942279,0.09789644657770043,-0.0011311684443082726,-0.003993458941553275,9.999994407137825,0.0029272526800910624,0.7701082144786111
1761334864.4113429,14.0,0.406223479231501,5.928331258522711,-1.5706140995025635,0.1403076737410495,0.1677192241375768,-0.0015630198437195375,-0.003952244001461932,9.999994729550648,0.0029991633821393037,0.806973989044426
1761334864.4772959,14.0,0.4062228903374795,5.898412113188096,-1.5707913637161255,0.1901474813138722,0.1718394038667638,-0.0014378385881315126,-0.003895760133428311,9.999999996877781,0.003584116329285061,0.856814147772391
1761334864.541712,15.0,0.4062084707805363,5.856367940584299,-1.5711857080459595,0.22195617939209913,0.20535473895195483,-0.0012575587474064065,-0.003841452752563394,-9.99999999976105,0.0031629202035496564,-0.4447104872586375
1761334864.6107247,17.0,0.40616950244174127,5.808090997396963,-1.5716890096664429,0.25025656526431844,0.18122197860005457,-0.00010136138793948035,-0.0038414636219717725,3.9999909741349873,0.0010038447677614404,0.516922630206651
1761334864.674068,17.0,0.4061668118686845,5.777822767748707,-1.5719674825668335,0.26327151116578307,0.05751606847902083,0.0003492092966128624,-0.0038775590077899306,2.1430736557718415,-0.00026892309820208634,0.40614308821723916
1761334864.7448833,18.0,0.40613815035798406,5.756530524833648,-1.5721688270568848,0.2695026931986551,-0.015408158540561726,0.0014526177573639387,-0.003937036197836626,5.963438561350885,-0.002511785547927931,0.6670652639553807
1761334864.8083959,18.0,0.4060994728874832,5.731382586943316,-1.5722922086715698,0.28483259698073427,-0.1439147109382254,0.0017858629536076087,-0.00403840747024669,-2.1950892560391013,-0.0031190652522061434,0.1384933132447942
1761334864.8743906,19.0,0.4060596367227578,5.7033531499145065,-1.5722672939300537,0.30833339995954423,-0.1787092749773197,0.0018179674190195172,-0.004104219976283091,6.341473215755584,-0.0031438484147073317,0.7310982810099165
1761334864.9408503,20.0,0.406029747415639,5.6762855468990185,-1.5719220638275146,0.3230153449311983,-0.1801292455916247,0.0014823104551839883,-0.004124046432829329,0.5908741568889315,-0.0024282532929379473,0.3624069553904604
1761334865.00789,21.0,0.40599433036355353,5.622708188509655,-1.5713176727294922,0.3552534027241516,-0.13912866527408874,0.0008352951113428375,-0.004118255953415658,9.999842403678121,-0.0011925026966902385,1.0219095629693598
1761334865.0759308,22.0,0.4059860965806119,5.59044873750542,-1.5710567235946655,0.39345127829545445,-0.06832537157831998,0.00046857202701389156,-0.004081888947551336,-5.951194532634835,-0.0003830475811292401,-0.0032950238802011977
1761334865.1480768,23.0,0.4059843811593035,5.5460933489627,-1.5708835124969482,0.4081444361869901,-0.021947009751400452,0.00023127341271678148,-0.0040498552189486845,5.214626899528033,-0.0002580156824967762,0.755786229488859
1761334865.2101307,23.0,0.40598503919459444,5.523218994020668,-1.570839285850525,0.42425815389483645,-0.014783209655252745,0.0001717472600981651,-0.0040449631664778996,-2.052870553631948,-1.240053153668953e-05,0.28740011698603996
1761334865.2775235,24.0,0.4059837267003182,5.491034870136858,-1.570809245109558,0.42425815389483645,-0.0007104981207711868,0.0001611000192172085,-0.004039853990535604,9.99999974437783,-3.86396530907209e-05,1.090924803520025
1761334865.3467565,25.0,0.4059844681820992,5.46446407318046,-1.5707995891571045,0.44327214524389247,-0.002213889043947935,0.0002239819591176584,-0.004044567893215496,9.999999754611407,8.485033425517223e-06,1.1099387955513196
1761334865.4101377,26.0,0.405983670671949,5.415714626133941,-1.5708487033843994,0.44327214524389247,0.0004861566043095683,0.00035032054606976004,-0.004058895175871637,9.999999661158608,0.0008747679319608678,1.109938789321133
