t,idx,x,y,yaw,v,delta_actual,e_psi,e_y,a_cmd,delta_cmd,v_cmd
1763135048.2058632,0.0,17.903332105012424,9.609457643064284,1.5633071660995483,0.0001867273282057061,0.0,0.011885404586791992,-0.000879040463780367,2.347072444316846,-0.01545425677425844,0.01
1763135048.2312295,0.0,17.903332105012424,9.609457643064284,1.5633071660995483,0.0001867273282057061,-0.8854636886764704,0.011887025913666083,-0.0008794732946832148,1.9668722042177746,-0.020090728680032654,0.023663683226480766
1763135048.2460349,0.0,17.903332105012424,9.609457643064284,1.5633071660995483,0.00018891506632524733,-0.8854636886764704,0.011887537144142701,-0.0008796175541202541,0.918276108988025,-0.021481867067253982,0.015627052079114637
1763135048.2671278,0.0,17.903336706988306,9.609478629398044,1.563259243965149,0.00018891506632524733,-0.8854636886764704,0.011935606986759772,-0.0008843538856157078,0.16930700322969414,-0.021960340662982726,0.01
1763135048.2922778,0.0,17.903336706988306,9.609478629398044,1.563259243965149,0.00018891506632524733,-1.1511139607083103,0.01193565779211525,-0.0008843674455221689,0.12404001965148229,-0.022060845583029506,0.01
1763135048.3089015,0.0,17.903336706988306,9.609478629398044,1.563259243965149,0.00018891506632524733,-1.1511139607083103,0.011935668464079008,-0.0008843702938424538,0.07307244213598489,-0.0221121114071257,0.01
1763135048.3347497,0.0,17.903342122923938,9.609594029127773,1.5632387399673462,0.0001920905917226324,-1.1511139607083103,0.011956217359988308,-0.0008903180353991494,0.017409768904585878,-0.022196016297916097,0.01
1763135048.3632889,0.0,17.903342122923938,9.609594029127773,1.5632387399673462,0.0001920905917226324,-1.2582348366584344,0.011956226419119531,-0.0008903204532505246,0.01717793581700134,-0.022196030438726384,0.01
1763135048.389782,0.0,17.903342122923938,9.609594029127773,1.5632387399673462,0.00019422563514849946,-1.2582348366584344,0.011956253048327703,-0.0008903352182316345,0.017368598389041746,-0.022196057860522683,0.01
1763135048.4068367,0.0,17.903346929457474,9.609787629013802,1.5632400512695312,0.00019422563514849946,-1.2582348366584344,0.011954941749135806,-0.0008959927393012827,0.017368592641116763,-0.022183704361474845,0.01
1763135048.4246163,0.0,17.903346929457474,9.609787629013802,1.5632400512695312,0.00019422563514849946,-1.2639933443974145,0.011954940400513259,-0.0008959923793591169,0.017368592641009078,-0.02218370210763259,0.01
1763135048.4480958,0.0,17.903346929457474,9.609787629013802,1.5632400512695312,0.00019502701002091055,-1.2639933443974145,0.01195495038924399,-0.000895997919287946,0.017440154377391597,-0.022183712390835365,0.01
1763135048.475406,0.0,17.903351482310107,9.61008803947339,1.563238263130188,0.00019502701002091055,-1.2639933443974145,0.01195673852971435,-0.0009018715061803171,0.017440151850851467,-0.022177139912142055,0.01
1763135048.4993548,0.0,17.903351482310107,9.61008803947339,1.563238263130188,0.00019502701002091055,-1.2717380558741824,0.01195673780924178,-0.0009018713138895494,0.01744015185068296,-0.022177138636553184,0.01
1763135048.5145297,0.0,17.903351482310107,9.61008803947339,1.563238263130188,0.00019502701002091055,-1.2717380558741824,0.011956737809101892,-0.0009018713138540305,0.01744015185068297,-0.02217713863633648,0.01
1763135048.538589,0.0,17.903351482310107,9.61008803947339,1.5632553100585938,0.00019610389320549016,-1.2717380558741824,0.011939704299855691,-0.000901877755356618,0.017536314988471798,-0.022143310487188598,0.01
1763135048.555797,0.0,17.903355089589066,9.610494687760701,1.5632553100585938,0.00019610389320549016,-1.2717388660829307,0.011939700571153011,-0.0009072717235072789,0.01753631208921588,-0.022134006965465705,0.01
1763135048.5762274,0.0,17.903355089589066,9.610494687760701,1.5632553100585938,0.00019610389320549016,-1.2717388660829307,0.011939699545674642,-0.0009072714498134936,0.01753631208910395,-0.022134005223638592,0.01
1763135048.6020234,0.0,17.903355089589066,9.610494687760701,1.5632553100585938,0.00019903307912163176,-1.2717388660829307,0.0119397359753739,-0.0009072916642988852,0.017797877368062223,-0.022134042710240505,0.01
1763135048.6137333,0.0,17.903358217638665,9.611004902945677,1.563278317451477,0.00019903307912163176,-1.2717388660829307,0.011916728586684133,-0.0009126613344617304,0.01779786852269722,-0.02207911142129405,0.01
1763135048.6431446,0.0,17.903358217638665,9.611004902945677,1.563278317451477,0.00019903307912163176,-1.2717404372361254,0.011916722441466021,-0.0009126596943200552,0.0177978685229681,-0.022079101629626095,0.01
1763135048.662469,0.0,17.903358217638665,9.611004902945677,1.563278317451477,0.00020165992880038014,-1.2717404372361254,0.011916755029082626,-0.0009126777823577947,0.01803242625722426,-0.022079135153267586,0.01
1763135048.68935,0.0,17.90336001530706,9.611535143820722,1.5633066892623901,0.00020165992880038014,-1.2717404372361254,0.011888383221969612,-0.0009168047790123927,0.018032418981422105,-0.022015695246096097,0.01
1763135048.706283,0.0,17.90336001530706,9.611535143820722,1.5633066892623901,0.00020165992880038014,-1.2710325047428166,0.011888376031234493,-0.0009168028598229431,0.01803241898185672,-0.022015683838637123,0.01
1763135048.733504,0.0,17.90336001530706,9.611535143820722,1.5633066892623901,0.00020224646179263012,-1.2710325047428166,0.011888383285565851,-0.0009168068877359477,0.018084789911993648,-0.022015691299052103,0.01
1763135048.7499537,0.0,17.903362289333124,9.612099906996935,1.5633317232131958,0.00020224646179263012,-1.2710325047428166,0.011863349335608397,-0.000921562202101204,0.0180847879414503,-0.021957795177929753,0.01
1763135048.774939,0.0,17.903362289333124,9.612099906996935,1.5633317232131958,0.00020224646179263012,-1.2710330939269354,0.011863342754176998,-0.0009215604455326443,0.01808478794180586,-0.02195778472029976,0.01
