t,idx,x,y,yaw,v,delta_actual,e_psi,e_y,a_cmd,delta_cmd,v_cmd
1763138178.7360198,104.0,0.4059629760757975,5.524206396480117,-1.5735477209091187,8.616241383061372e-05,0.0,0.002802252769470215,-0.004049273911929895,2.3478596022109555,-0.003922419642378954,0.01
1763138178.7637665,104.0,0.40595844492822974,5.524203247499988,-1.5735477209091187,8.616241383061372e-05,-0.22473809098752776,0.002802252769470215,-0.004053805217240421,1.966788309224657,-0.005099121444856159,0.010273893872068951
1763138178.791593,104.0,0.40595844492822974,5.524203247499988,-1.5735477209091187,8.616241383061372e-05,-0.22473809098752776,0.002802252769470215,-0.004053805217240421,0.9103907036230153,-0.005452126006074967,0.011579608892256094
1763138178.8036375,104.0,0.40595844492822974,5.524203247499988,-1.5735477209091187,8.752633775144819e-05,-0.22473809098752776,0.002802252769470215,-0.004053805217240421,0.15879990109753858,-0.005558026732362811,0.01
1763138178.8333387,104.0,0.40595356640493885,5.524169676437897,-1.573569893836975,8.752633775144819e-05,-0.29215813801490825,0.00282442569732666,-0.004058685422582233,0.11621796081837639,-0.005601998013538833,0.01
1763138178.8431087,104.0,0.40595356640493885,5.524169676437897,-1.573569893836975,8.752633775144819e-05,-0.29215813801490825,0.00282442569732666,-0.004058685422582233,0.06424518776277595,-0.005624423354757902,0.01
1763138178.8721178,104.0,0.40595356640493885,5.524169676437897,-1.573569893836975,8.752633775144819e-05,-0.29215813801490825,0.00282442569732666,-0.004058685422582233,0.00794533490058514,-0.0056477639624135595,0.01
1763138178.8997543,104.0,0.40594841989884306,5.524043408024434,-1.573621392250061,8.752633775144819e-05,-0.31238380952161343,0.0028759241104125977,-0.0040638382612823805,0.007833198549148395,-0.005750773556784239,0.01
1763138178.928495,104.0,0.40594841989884306,5.524043408024434,-1.573621392250061,8.752633775144819e-05,-0.31238380952161343,0.0028759241104125977,-0.0040638382612823805,0.00783319858728006,-0.005750773512876234,0.01
1763138178.9443874,104.0,0.40594841989884306,5.524043408024434,-1.573621392250061,8.81931649198552e-05,-0.31238380952161343,0.0028759241104125977,-0.0040638382612823805,0.007892838689407149,-0.005750773512876238,0.01
1763138178.968201,104.0,0.4059432722006601,5.523806990255772,-1.5736536979675293,8.81931649198552e-05,-0.31238380952161343,0.0029082298278808594,-0.004068997841922564,0.007892838301877937,-0.005815392872395582,0.01
1763138178.9820461,104.0,0.4059432722006601,5.523806990255772,-1.5736536979675293,8.81931649198552e-05,-0.32097084301644613,0.0029082298278808594,-0.004068997841922564,0.007892838301869994,-0.005815392854850991,0.01
