t,idx,x,y,yaw,v,delta_actual,e_psi,e_y,a_cmd,ddelta_cmd,v_cmd,delta_cmd
1763120308.594792,107.0,0.4058194044329423,5.491688657646235,-1.5738394260406494,0.00010496792313672806,-0.05591548681745685,0.0031152963638305664,-0.0041948308496311685,0.01884913288918119,-0.00011845469803738918,0.1,-0.0009762073508252168
1763120308.6154716,107.0,0.4058194044329423,5.491688657646235,-1.5738394260406494,0.00010496792313672806,-0.05591548681745685,0.0031152963638305664,-0.0041948308496311685,0.0188491329297382,-0.00011845102585897153,0.1,-0.0009773612702705216
1763120308.6311352,107.0,0.4058194044329423,5.491688657646235,-1.573856234550476,0.0018949278761359327,-0.05591548681745685,0.0031321048736572266,-0.0041948308496311685,0.3401509106453707,-0.0021389034455856337,0.1,-0.0010020414470111988
1763120308.6568623,108.0,0.4058008709625597,5.486749386203062,-1.573856234550476,0.0018949278761359327,-0.00402097980784967,0.003140568733215332,-0.00421373646543634,0.33800809832101564,-0.0021543318756370032,0.1,-0.0009909546781779355
1763120308.676133,108.0,0.4058008709625597,5.486749386203062,-1.573856234550476,0.0018949278761359327,-0.00402097980784967,0.003140568733215332,-0.00421373646543634,0.3380075962334568,-0.0026753341438431762,0.1,-0.00010236840501785154
1763120308.6982095,108.0,0.4058008709625597,5.486749386203062,-1.5738670825958252,0.026654699760565958,-0.00402097980784967,0.003151416778564453,-0.00421373646543634,4.7232930735668415,-0.03751643291490506,0.1,-0.00045946685466610114
1763120308.7165842,108.0,0.40578234392977464,5.481578658208527,-1.5738670825958252,0.026654699760565958,-0.0038285169800735186,0.003151416778564453,-0.004232675671133973,4.170892500257514,-0.03578547397593127,0.1,-0.00048481367524939937
1763120308.736946,108.0,0.40578234392977464,5.481578658208527,-1.5738670825958252,0.026654699760565958,-0.0038285169800735186,0.003151416778564453,-0.004232675671133973,4.166966777089769,-0.03582038248795843,0.1,-0.00039506453164823687
1763120308.7607567,108.0,0.40578234392977464,5.481578658208527,-1.573887825012207,0.06396760737856971,-0.0038285169800735186,0.003172159194946289,-0.004232675671133973,4.750090033126928,-0.06786753285251126,0.10538688523290529,-0.0006586035784341189
1763120308.7739437,109.0,0.40576379305510646,5.476292249511044,-1.573887825012207,0.06396760737856971,-0.0038285169800735186,0.0031813383102416992,-0.004251672843814963,4.999999999701234,-0.07549336720874598,0.12248744761555147,-0.0009503921844251119
1763120308.7980075,109.0,0.40576379305510646,5.476292249511044,-1.573887825012207,0.06396760737856971,-0.0038514087024300965,0.0031813383102416992,-0.004251672843814963,4.999999999991862,-0.073724360326669,0.1,-0.0003640469056122493
1763120308.8238673,109.0,0.40576379305510646,5.476292249511044,-1.5739145278930664,0.08338731791971701,-0.0038514087024300965,0.0032080411911010742,-0.004251672843814963,4.999999999840941,-0.0890911411312181,0.11985820796372282,-0.0007170664051363723
1763120308.8423307,109.0,0.4057436028145565,5.470732136473073,-1.5739145278930664,0.08338731791971701,-0.0038514087024300965,0.0032080411911010742,-0.004272360798160695,4.9999999678541736,-0.0872864460659476,0.14474314676414185,-0.0011383262186357684
1763120308.8652236,109.0,0.4057436028145565,5.470732136473073,-1.5739145278930664,0.08338731791971701,-0.055758180371158476,0.0032080411911010742,-0.004272360798160695,4.999999999999892,-0.0710326377151058,0.13301652934549718,-0.0016782225914563711
1763120308.8790565,109.0,0.4057436028145565,5.470732136473073,-1.5739145278930664,0.09071777627967405,-0.055758180371158476,0.0032080411911010742,-0.004272360798160695,4.999999999950483,-0.07452202813100628,0.150590641955961,-0.00186553330844887
1763120308.9075687,110.0,0.4057219448687019,5.46476900033338,-1.5739502906799316,0.09071777627967405,-0.05597138454585409,0.0032536983489990234,-0.004294586168911798,4.999999999999907,-0.0758141875083262,0.11548946664832593,-0.0013487729480990307
1763120308.9286036,110.0,0.4057219448687019,5.46476900033338,-1.5739502906799316,0.09071777627967405,-0.05597138454585409,0.0032536983489990234,-0.004294586168911798,4.999999999999783,-0.07574124608512095,0.15391538904212249,-0.001934218135271624
1763120308.9435215,110.0,0.4057219448687019,5.46476900033338,-1.5739502906799316,0.0936993950322178,-0.05597138454585409,0.0032536983489990234,-0.004294586168911798,4.999999999998089,-0.07706701769225012,0.1557096832707195,-0.001932674543381018
1763120308.9683764,110.0,0.4056991234403135,5.4583903483847305,-1.5739593505859375,0.0936993950322178,-0.05597138454585409,0.003262758255004883,-0.004318054759206437,4.999999999999773,-0.07726062341035964,0.12583941158800246,-0.0014735164903288882
1763120308.9893153,110.0,0.4056991234403135,5.4583903483847305,-1.5739593505859375,0.0936993950322178,-0.05677752074834044,0.003262758255004883,-0.004318054759206437,4.99999999999975,-0.07699273190925793,0.14591067966966637,-0.0017949325663237825
1763120309.009337,110.0,0.4056991234403135,5.4583903483847305,-1.5739593505859375,0.09470321013446184,-0.05677752074834044,0.003262758255004883,-0.004318054759206437,4.999999999999469,-0.07742463523579612,0.1470766194056965,-0.0018019530999541032
1763120309.0325098,111.0,0.40567540269711716,5.4516324202104185,-1.5739659070968628,0.09470321013446184,-0.05677752074834044,0.0032799243927001953,-0.004342508499362231,4.999999999999739,-0.07789286499165254,0.14291263892169076,-0.001741988783747637
1763120309.0532677,111.0,0.40567540269711716,5.4516324202104185,-1.5739659070968628,0.09470321013446184,-0.037735205416488296,0.0032799243927001953,-0.004342508499362231,4.99999999999974,-0.08424273366479339,0.15517808272357003,-0.0016775172954214827
1763120309.072051,111.0,0.40567540269711716,5.4516324202104185,-1.5739659070968628,0.09509651821917631,-0.037735205416488296,0.0032799243927001953,-0.004342508499362231,4.999999999999655,-0.08442399922481264,0.15528290432757058,-0.0016748386612660598
1763120309.0971174,111.0,0.40567540269711716,5.4516324202104185,-1.573958396911621,0.09509651821917631,-0.037735205416488296,0.003272414207458496,-0.004342508499362231,4.999999999999734,-0.08415810725614746,0.14475910824602914,-0.001494505494053755
1763120309.1153514,112.0,0.40565023976048026,5.444290652970347,-1.573958396911621,0.09509651821917631,-0.04108487864493215,0.0032837390899658203,-0.00436852548849511,4.999999999999736,-0.08442124779213803,0.16584603947466575,-0.0018531561514511436
1763120309.130399,112.0,0.40565023976048026,5.444290652970347,-1.573958396911621,0.09509651821917631,-0.04108487864493215,0.0032837390899658203,-0.00436852548849511,4.999999999999736,-0.08330177481770143,0.15301792782610685,-0.0016820576491764984
1763120309.1583698,112.0,0.40565023976048026,5.444290652970347,-1.573967695236206,0.09524164232219265,-0.04108487864493215,0.0032930374145507812,-0.00436852548849511,4.999999999999709,-0.08369442923852283,0.12433466943705912,-0.0012040512649763241
1763120309.1774433,113.0,0.4056245363292528,5.436561503436802,-1.573967695236206,0.09524164232219265,-0.07727899744749209,0.00330507755279541,-0.004395196017326304,4.999999999999734,-0.08397966065107614,0.16018924745524582,-0.0018079219729712098
1763120309.198279,113.0,0.4056245363292528,5.436561503436802,-1.573967695236206,0.09524164232219265,-0.07727899744749209,0.00330507755279541,-0.004395196017326304,4.999999999999734,-0.07187584940786038,0.15113291772807347,-0.0021522195269563413
1763120309.2145157,113.0,0.4056245363292528,5.436561503436802,-1.5739725828170776,0.09531153498990029,-0.07727899744749209,0.003309965133666992,-0.004395196017326304,4.999999999999722,-0.07207667498855436,0.1513446694503464,-0.0021565093523181833
1763120309.241537,113.0,0.4055988882117408,5.4285553119009125,-1.5739725828170776,0.09531153498990029,-0.1108225358087282,0.003309965133666992,-0.0044219228644882605,4.999999999999734,-0.0719699155270337,0.12856377421719345,-0.0018274051177536571
1763120309.2624547,113.0,0.4055988882117408,5.4285553119009125,-1.5739725828170776,0.09531153498990029,-0.1108225358087282,0.003309965133666992,-0.0044219228644882605,4.999999999999734,-0.060748487236295654,0.15941752253872501,-0.0027130864885476468
1763120309.2824757,113.0,0.4055988882117408,5.4285553119009125,-1.5739563703536987,0.09539620882741784,-0.1108225358087282,0.003293752670288086,-0.0044219228644882605,4.9999999999997184,-0.06020828729501306,0.15939371592275114,-0.0027048541939437604
1763120309.303755,114.0,0.4055735383563773,5.4203884265626225,-1.5739563703536987,0.09539620882741784,-0.10324430750788549,0.0033065080642700195,-0.004448457561859093,4.9999999999997335,-0.06051964352111947,0.1555444479631568,-0.0026622481334552567
1763120309.3260372,114.0,0.4055735383563773,5.4203884265626225,-1.5739563703536987,0.09539620882741784,-0.10324430750788549,0.0033065080642700195,-0.004448457561859093,4.999999999999734,-0.0630557450353817,0.15787618166676998,-0.0025898973473892977
1763120309.3420298,114.0,0.4055735383563773,5.4203884265626225,-1.5739392042160034,0.09556030674932195,-0.10324430750788549,0.003289341926574707,-0.004448457561859093,4.9999999999997025,-0.06250808918009956,0.16514872952458637,-0.0026719209673018948
1763120309.366161,115.0,0.4055475273667666,5.412195124745204,-1.5739392042160034,0.09556030674932195,-0.09611466108785145,0.0033028125762939453,-0.004475746812139038,4.999999999999732,-0.06284079347439177,0.14198874875066222,-0.0023854731269829345
1763120309.3872306,115.0,0.4055475273667666,5.412195124745204,-1.5739392042160034,0.09556030674932195,-0.09611466108785145,0.0033028125762939453,-0.004475746812139038,4.999999999999733,-0.06522878150093661,0.1579067651843772,-0.0024908739983450154
1763120309.4071255,115.0,0.4055475273667666,5.412195124745204,-1.573919415473938,0.09572429457141274,-0.09611466108785145,0.0032830238342285156,-0.004475746812139038,4.999999999999702,-0.06459008393172883,0.15738291540575966,-0.0024740243943825522
1763120309.4286397,116.0,0.40552159839338486,5.403793922079695,-1.573919415473938,0.09572429457141274,-0.09637480419551023,0.003297090530395508,-0.004503083755595014,4.999999999987052,-0.06376310711059499,0.1517991522830595,-0.002392618727119156
1763120309.449352,116.0,0.40552159839338486,5.403793922079695,-1.573919415473938,0.09572429457141274,-0.09637480419551023,0.003297090530395508,-0.004503083755595014,4.999999999999733,-0.06367622277764698,0.15536708631945642,-0.002441623188062386
1763120309.468299,116.0,0.40552159839338486,5.403793922079695,-1.5739026069641113,0.09677235484466651,-0.09637480419551023,0.0032802820205688477,-0.004503083755595014,4.999999999999466,-0.06344548186972886,0.15565935969695516,-0.002429280528920281
1763120309.4907818,117.0,0.40549688821629226,5.395330826278244,-1.5739026069641113,0.09677235484466651,-0.12331309548024087,0.0032951831817626953,-0.004529316106856576,4.9999999973711775,-0.06279107183745594,0.14510814545340855,-0.002289068869582393
1763120309.5115368,117.0,0.40549688821629226,5.395330826278244,-1.5739026069641113,0.09677235484466651,-0.12331309548024087,0.0032951831817626953,-0.004529316106856576,4.9999999999997415,-0.05373349329045409,0.15194837451324275,-0.002745179583487453
1763120309.533193,117.0,0.40549688821629226,5.395330826278244,-1.573877215385437,0.10152061060408038,-0.12331309548024087,0.003269791603088379,-0.004529316106856576,4.999999999997508,-0.05419519149442385,0.15613277033305706,-0.002744162817843827
1763120309.55392,118.0,0.40547279006027653,5.3870231797666195,-1.573877215385437,0.10152061060408038,-0.1549767295112377,0.0032852888107299805,-0.004555014001611734,4.999999971284692,-0.05358403272629463,0.16101081411984636,-0.0027897645330343477
1763120309.574337,118.0,0.40547279006027653,5.3870231797666195,-1.573877215385437,0.10152061060408038,-0.1549767295112377,0.0032852888107299805,-0.004555014001611734,4.99999999999972,-0.04270914112934323,0.16011912897565914,-0.0032053926721642223
1763120309.5951483,118.0,0.40547279006027653,5.3870231797666195,-1.5738545656204224,0.11400940111820057,-0.1549767295112377,0.003262639045715332,-0.004555014001611734,4.99999999999622,-0.044541128771473405,0.17023327044188852,-0.0032057091146595147
1763120309.6153548,118.0,0.40544898205977314,5.378687399935306,-1.5738545656204224,0.11400940111820057,-0.13667754231799725,0.003262639045715332,-0.004580536356029337,4.999999999999882,-0.044344985890482254,0.16969325236026467,-0.003198714113475181
1763120309.6296515,118.0,0.40544898205977314,5.378687399935306,-1.5738545656204224,0.11400940111820057,-0.13667754231799725,0.003262639045715332,-0.004580536356029337,4.999999999999535,-0.05100218576442948,0.16747119120303447,-0.002930806756824112
1763120309.6579585,118.0,0.40544898205977314,5.378687399935306,-1.573792815208435,0.12696564757888912,-0.13667754231799725,0.0032008886337280273,-0.004580536356029337,4.99999999999903,-0.05143910040059194,0.14795840346877762,-0.002601442822563995
1763120309.6826236,119.0,0.4054263666297932,5.370092602691026,-1.573792815208435,0.12696564757888912,-0.13708695504789084,0.0032171010971069336,-0.004605038335094118,4.99999955774944,-0.05037337838991077,0.18355071604500237,-0.00295554939041875
1763120309.7014947,119.0,0.4054263666297932,5.370092602691026,-1.573792815208435,0.12696564757888912,-0.13708695504789084,0.0032171010971069336,-0.004605038335094118,4.999999999999243,-0.05029380087723726,0.19825518691603655,-0.0031097031063297576
1763120309.7229376,119.0,0.4054263666297932,5.370092602691026,-1.573792815208435,0.1330185928802174,-0.13708695504789084,0.0032171010971069336,-0.004605038335094118,4.999999999999789,-0.05142645110235917,0.1953865089873925,-0.003034090844727519
1763120309.7438009,120.0,0.4054046972451001,5.361443732371488,-1.5737502574920654,0.1330185928802174,-0.13708695504789084,0.0031915903091430664,-0.004628732540173217,4.999998856059919,-0.04950536503505774,0.19848116716707748,-0.003040768602649199
1763120309.764139,120.0,0.4054046972451001,5.361443732371488,-1.5737502574920654,0.1330185928802174,-0.15728720413931227,0.0031915903091430664,-0.004628732540173217,4.999999999998943,-0.041735788023255456,0.1986146965484164,-0.0032927205990570577
1763120309.784198,120.0,0.4054046972451001,5.361443732371488,-1.5737502574920654,0.13748826620748306,-0.15728720413931227,0.0031915903091430664,-0.004628732540173217,4.999999999999761,-0.042396525399406505,0.20041646597554647,-0.003278766987448604
1763120309.8043168,121.0,0.4053828199601532,5.352374196835977,-1.5736874341964722,0.13748826620748306,-0.15728720413931227,0.0031464099884033203,-0.004652874071568126,4.999997671155902,-0.039725392030986066,0.19656121003712906,-0.0032145189725025277
1763120309.8246772,121.0,0.4053828199601532,5.352374196835977,-1.5736874341964722,0.13748826620748306,-0.18365547179717107,0.0031464099884033203,-0.004652874071568126,4.999999999998705,-0.029429699194003688,0.19299568770099895,-0.003532106015682097
1763120309.846597,121.0,0.4053828199601532,5.352374196835977,-1.5736874341964722,0.14061550835204367,-0.18365547179717107,0.0031464099884033203,-0.004652874071568126,4.999999999999633,-0.029745491111019536,0.1938734505517468,-0.0035222294014227384
1763120309.866344,122.0,0.40536068399171493,5.3426011362505585,-1.5736167430877686,0.14061550835204367,-0.18365547179717107,0.0030940771102905273,-0.004677618062307947,4.999996444295024,-0.026830329094090492,0.19901371358779307,-0.0035187615080095273
1763120309.8877082,122.0,0.40536068399171493,5.3426011362505585,-1.5736167430877686,0.14061550835204367,-0.18327281857105857,0.0030940771102905273,-0.004677618062307947,4.999999999998531,-0.027158958176842402,0.1940558407647477,-0.003488990864065903
1763120309.908248,122.0,0.40536068399171493,5.3426011362505585,-1.5736167430877686,0.14163126911374416,-0.18327281857105857,0.0030940771102905273,-0.004677618062307947,4.999999999998984,-0.027250907963654508,0.19748558963985585,-0.003503130303081149
1763120309.9293237,123.0,0.40533936007784044,5.332406743017196,-1.5735318660736084,0.14163126911374416,-0.18327281857105857,0.003028273582458496,-0.004701854982399481,4.9999956799920175,-0.023822441537683925,0.19639835360027477,-0.0034596514725994303
1763120309.9504852,123.0,0.40533936007784044,5.332406743017196,-1.5735318660736084,0.14163126911374416,-0.17384060006216961,0.003028273582458496,-0.004701854982399481,4.999999999998539,-0.02781075044956538,0.19694676365108152,-0.0033417639276420463
1763120309.970982,123.0,0.40533936007784044,5.332406743017196,-1.5735318660736084,0.14268711334115086,-0.17384060006216961,0.003028273582458496,-0.004701854982399481,4.999999999999034,-0.027907314455104786,0.2003820252979268,-0.0033561128548150474
1763120309.9899445,124.0,0.40531804093272117,5.321518170630788,-1.573426604270935,0.14268711334115086,-0.17384060006216961,0.002942800521850586,-0.004726511051956293,4.999995078908641,-0.023702260836645526,0.19834468376026343,-0.003297933154727496
1763120310.0132616,124.0,0.40531804093272117,5.321518170630788,-1.573426604270935,0.14268711334115086,-0.18865899344175752,0.002942800521850586,-0.004726511051956293,4.999999999998563,-0.017969627457052578,0.18928721671943338,-0.0034601978984906807
1763120310.0351286,124.0,0.40531804093272117,5.321518170630788,-1.573426604270935,0.14469526454627074,-0.18865899344175752,0.002942800521850586,-0.004726511051956293,4.999999999999426,-0.01808905745608998,0.20489833995519938,-0.003510523977078168
1763120310.0554502,125.0,0.405298330636628,5.310552351052644,-1.5733362436294556,0.14469526454627074,-0.18865899344175752,0.0028728246688842773,-0.004749826539182118,4.999994465202995,-0.014598079072894465,0.2085234237951864,-0.003479074508501864
1763120310.0747068,125.0,0.405298330636628,5.310552351052644,-1.5733362436294556,0.14469526454627074,-0.2023747674913531,0.0028728246688842773,-0.004749826539182118,4.999999999998497,-0.00930005234458302,0.20596883937535387,-0.0036460755063321706
1763120310.0984557,125.0,0.405298330636628,5.310552351052644,-1.5733362436294556,0.1463532475071032,-0.2023747674913531,0.0028728246688842773,-0.004749826539182118,4.999999999999311,-0.009350582480161988,0.1996731785373693,-0.003631820498269121
1763120310.1159792,126.0,0.4052796951317753,5.299308058933356,-1.5732262134552002,0.1463532475071032,-0.2023747674913531,0.0027840137481689453,-0.00477242349023325,4.999994085752925,-0.00509903355407901,0.214508694004246,-0.003601611479613028
1763120310.1381226,126.0,0.4052796951317753,5.299308058933356,-1.5732262134552002,0.1463532475071032,-0.20180887917841314,0.0027840137481689453,-0.00477242349023325,4.999999999998452,-0.005608510677106626,0.19835591588782442,-0.0035805609055930185
1763120310.1584156,126.0,0.4052796951317753,5.299308058933356,-1.5732262134552002,0.14684534703421842,-0.20180887917841314,0.0027840137481689453,-0.00477242349023325,4.999999999998686,-0.005617223062927736,0.2049419942967764,-0.003587497766799159
1763120310.1728685,128.0,0.4052636164276371,5.288201858907278,-1.5731360912322998,0.14684534703421842,-0.20180887917841314,0.002738356590270996,-0.004792687958150178,4.999999999999803,-0.0029746059510172133,0.20108318959403074,-0.0035544966432724903
1763120310.2007866,128.0,0.4052636164276371,5.288201858907278,-1.5731360912322998,0.14684534703421842,-0.20071458145093476,0.002738356590270996,-0.004792687958150178,4.999999999998812,-0.004055162012311284,0.16741133366751432,-0.0035198099846293616
1763120310.222044,128.0,0.4052636164276371,5.288201858907278,-1.5731360912322998,0.14741303198724381,-0.20071458145093476,0.002738356590270996,-0.004792687958150178,4.999999999998896,-0.004061867230596296,0.20407559149650864,-0.003549161461815638
1763120310.2425303,129.0,0.4052494333894316,5.277162225385373,-1.5730289220809937,0.14741303198724381,-0.20071458145093476,0.0026679039001464844,-0.004811344183225541,4.999994171560934,-0.00074185048662446,0.2063822225095819,-0.003511879577817041
1763120310.2630112,129.0,0.4052494333894316,5.277162225385373,-1.5730289220809937,0.14741303198724381,-0.1922911021505042,0.0026679039001464844,-0.004811344183225541,4.9999999999986695,-0.004509444166272554,0.20454885237602255,-0.003407643013202536
1763120310.284946,129.0,0.4052494333894316,5.277162225385373,-1.5730289220809937,0.14983767770813206,-0.1922911021505042,0.0026679039001464844,-0.004811344183225541,4.999999999999631,-0.004542734974712214,0.20550483964965627,-0.0034066890875139974
1763120310.3047187,129.0,0.4052494333894316,5.277162225385373,-1.5729297399520874,0.14983767770813206,-0.1922911021505042,0.0025687217712402344,-0.004811344183225541,4.999999999998418,-0.000286463354371028,0.2086996486096027,-0.0033594852143409137
1763120310.319006,130.0,0.4052364608017821,5.2664773584455995,-1.5729297399520874,0.14983767770813206,-0.2011382077660596,0.002603769302368164,-0.004829057841412755,4.999993877920127,-0.0015419713743880506,0.2025710344661722,-0.0033723755400465972
1763120310.3488102,130.0,0.4052364608017821,5.2664773584455995,-1.5729297399520874,0.14983767770813206,-0.2011382077660596,0.002603769302368164,-0.004829057841412755,4.999999999998556,0.001756325825118993,0.1699542453198206,-0.0035034577276363338
1763120310.3683138,130.0,0.4052364608017821,5.2664773584455995,-1.5728176832199097,0.15316633195186224,-0.2011382077660596,0.0024917125701904297,-0.004829057841412755,4.999999999999707,0.006616776521716144,0.21784690827632136,-0.003424928593311213
1763120310.3910866,131.0,0.4052249213479713,5.255579726762613,-1.5728176832199097,0.15316633195186224,-0.20808798649992033,0.0025252103805541992,-0.004845840709702991,4.999993064770048,0.005376068131523811,0.2110232882920678,-0.0034483153029583676
1763120310.4150896,131.0,0.4052249213479713,5.255579726762613,-1.5728176832199097,0.15316633195186224,-0.20808798649992033,0.0025252103805541992,-0.004845840709702991,4.999999999998294,0.007910720332173467,0.2214100739409747,-0.0035238490668097096
1763120310.4326355,131.0,0.4052249213479713,5.255579726762613,-1.5726605653762817,0.16189413392459093,-0.20808798649992033,0.0023680925369262695,-0.004845840709702991,4.999999999998848,0.014983357902806145,0.24005728089722916,-0.003397591217088931
