t,idx,x,y,yaw,v,delta_actual,e_psi,e_y,a_cmd,delta_cmd,v_cmd
1761336342.7354572,9.0,0.40630130974403106,6.134283806569181,-1.5720270872116089,2.4565041944370658e-05,0.0,0.005349874496459961,-0.0036529184469407767,1.8462000237585987,-0.00796382334928907,0.12310456662585095
1761336342.8060796,9.0,0.40630326238824543,6.134282846578786,-1.5720659494400024,2.4202012908011922e-05,-0.4562934667020033,0.005388799636700803,-0.0036509857432112224,0.8102027217642527,-0.011259485082234195,0.05403771679719152
1761336342.8688576,9.0,0.40630028214667624,6.131954913346903,-1.572149395942688,2.5028409340629425e-05,-0.64512097470253,0.005472275213231903,-0.0036645288277961457,1.3673975109134464,-0.011366471351438687,0.09118486247023705
1761336342.9360538,9.0,0.4062933751720771,6.127387308100377,-1.572043538093567,2.5028409340629425e-05,-0.6512508363937979,0.005366418238222259,-0.0036915987016642206,0.9324926543549641,-0.011148299508572043,0.06219120536633823
1761336343.0049667,9.0,0.40629130809508307,6.123169703890534,-1.5719102621078491,2.614096703703412e-05,-0.6387505105889477,0.005233144518521637,-0.0037116347807930996,1.1536621452978035,-0.010890017224617504,0.07693695065355727
1761336343.0714207,9.0,0.4062903902018105,6.114268145394708,-1.571610450744629,2.614096703703412e-05,-0.6239520257953531,0.004933330951263137,-0.0037483019263502585,1.0088840334544984,-0.010300976033530444,0.06728507653067026
1761336343.1373243,9.0,0.40628917784833507,6.110108231408441,-1.5714722871780396,2.6780296072881714e-05,-0.5902024515867056,0.00479516450782036,-0.0037651663791667188,1.0817123346621023,-0.010044427890741652,0.07214093594021302
1761336343.2060323,9.0,0.40628598781099634,6.106097564703456,-1.5713379383087158,3.223877836028191e-05,-0.5755033257629882,0.004660831291997347,-0.003782830315923927,1.0402478487879299,-0.00978481403770873,0.06938209536422227
1761336343.2756085,9.0,0.4062851438110578,6.10216891093128,-1.5712168216705322,3.774011588878655e-05,-0.5606285476810722,0.004539729492227362,-0.0037972663621507344,1.061533767150309,-0.009551931157276775,0.07080665792590939
1761336343.3394759,9.0,0.4062888965204411,6.098218320211613,-1.5711090564727783,4.475741314196427e-05,-0.5472853415114713,0.004431983304312936,-0.0038066077355807227,1.0500678127698835,-0.009345127723741839,0.07004927826446752
1761336343.4122014,10.0,0.4062894889911102,6.09418714274158,-1.570992112159729,5.795615104702977e-05,-0.5354363775811053,0.002620158551625451,-0.003818799093786042,1.0559875682262192,-0.005688630002528942,0.07045712736612832
1761336343.4725132,10.0,0.4062879941067745,6.089896087331053,-1.5708659887313843,0.01940566503380826,-0.3259344903564032,0.0025298905600918964,-0.0038519241340663284,0.9949947833527258,-0.005638782785585462,0.08573865059065665
1761336343.5378256,10.0,0.40628882499553454,6.08550632454024,-1.5707371234893799,0.05277015925129891,-0.3230784552050688,0.0024621175343506607,-0.003892316534673802,0.9154673343162043,-0.005501741004820038,0.1138013148723792
1761336343.6076577,10.0,0.40628972740990527,6.081109884984451,-1.5706613063812256,0.06693192382049716,-0.31522653955025287,0.0024093714246276043,-0.003912319665473722,0.9096980714387282,-0.00539977226932631,0.12757846191641237
1761336343.6724095,10.0,0.4062948677146345,6.075172306853904,-1.5705807209014893,0.06710266990899208,-0.30938416136417646,0.0023268591510303693,-0.003918697720553457,0.9129849182014511,-0.005239335165032136,0.12796833112242215
1761336343.7407434,10.0,0.4062980100719251,6.068688748855189,-1.5704879760742188,0.06713221216281284,-0.30019179241082006,0.0022306508021179283,-0.003926412991023213,0.9107238095342646,-0.005053501029406643,0.1278471327984305
1761336343.807269,11.0,0.40630114646937454,6.0613726307139775,-1.5703701972961426,0.06717983990895258,-0.2895442807500176,0.0007247394270257779,-0.003933817294951968,0.9119851486033768,-0.0020092045362468387,0.12797884981584437
1761336343.8732748,11.0,0.4063046869870771,6.054005966055935,-1.570252776145935,0.0672792896168478,-0.11511894010548368,0.0005406288018621197,-0.003923644820680125,0.910797798315371,-0.0017653098897541836,0.12799914283787253
1761336343.9413152,11.0,0.4063107010985971,6.046217298463821,-1.5701323747634888,0.06857971811296985,-0.10114480621561936,0.0004156207875687379,-0.003925560334627787,0.9067255919990266,-0.0015261228556206305,0.12902809091290496
1761336344.0071938,11.0,0.40631597611074066,6.038404795293867,-1.5700966119766235,0.06988590305444448,-0.08744039864551521,0.0003751545689869573,-0.0039274161997960525,0.9044754828191828,-0.0014540670415468448,0.13018426857572332
1761336344.0740204,11.0,0.40632910105422426,6.023303360511794,-1.5700751543045044,0.07216485033702998,-0.08331190460970793,0.00035313485162014047,-0.003926035952810836,0.8973860537474692,-0.0014132018988639095,0.1319905872535279
1761336344.1439843,12.0,0.4063324055361653,6.0157245095242615,-1.570062518119812,0.07447029879651954,-0.08097050440477582,-0.0007325224891254756,-0.003926435457533581,0.8932580468443057,0.0007960674575512433,0.13402083525280659
1761336344.2095366,12.0,0.40633649799164695,6.008055535968449,-1.5700465440750122,0.07504360851963016,0.04561130552539605,-0.0008023464710413819,-0.003911228606892347,0.8937910110016725,0.0008369716434162182,0.13462967591974165
1761336344.2771177,12.0,0.40634083363178264,6.000039908099678,-1.5700970888137817,0.08512359549040915,0.0479549427398778,-0.000755557377163818,-0.003906850762320163,0.8551430396362072,0.0007428295410266379,0.1421331314661563
1761336344.3407242,12.0,0.40634727450786196,5.992061951099374,-1.5701603889465332,0.10200154618282697,0.042560997598466384,-0.0006937337877381822,-0.003898491998152894,0.8139073405437379,0.0006229119676543266,0.1562620355524095
1761336344.4069934,12.0,0.4063509926440815,5.983895642962756,-1.5702245235443115,0.11385893376163683,0.03569022675478257,-0.0006280175619552963,-0.0038925200194233635,0.793523684315929,0.0004965489313127913,0.1667605127160321
1761336344.4748263,13.0,0.40635457011376863,5.974993097235799,-1.5702813863754272,0.1193375322344864,0.028450158085954348,-0.001329689972356718,-0.0038862956213054074,0.7850839692270117,0.0019434532571297406,0.17167646351628718
1761336344.5419767,13.0,0.4063548371418751,5.96595894328456,-1.5703258514404297,0.12123015126824659,0.1113516693144873,-0.0013427850577567568,-0.0038669489736281475,0.7832690752357956,0.001895272069038307,0.17344808961729963
1761336344.6112149,13.0,0.40635883661294153,5.95670019885387,-1.5703717470169067,0.12195116840919576,0.10859109058492217,-0.0012954290015567693,-0.003857477481273387,0.7815260726163653,0.0018027771495514769,0.1740529065836201
1761336344.6751442,13.0,0.40636183591777547,5.9467390753273435,-1.5704679489135742,0.12227805591428811,0.10329152207192445,-0.001195737694317689,-0.003848862851494885,0.7814171620495645,0.0016081476408270103,0.17437253338425907
1761336344.7415838,13.0,0.4063625487888051,5.936671616137907,-1.570571780204773,0.12273674304040669,0.09214007265330788,-0.0010843791784820311,-0.0038423998208520285,0.7795401604631028,0.0013945081369851008,0.1747060870712802
1761336344.810851,14.0,0.40635899515968027,5.926221255246171,-1.5706716775894165,0.12361338130696753,0.07989943074589753,-0.0014276484917501442,-0.003838720442656591,0.7771676658409238,0.0021257100971943123,0.17542455902969578
1761336344.8761277,14.0,0.4063575336537494,5.916406040109823,-1.5707608461380005,0.12516249969180906,0.12179421703757812,-0.0013690569686257703,-0.0038227041012032677,0.7722923047750336,0.001960286426212035,0.17664865334347796
